"metric","breakdown","geogConcat","subgroup","Occupation (SOC2020 Major Group)"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England MCA","21 - Science, research, engineering and technology professionals","2 - Professional occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England MCA","24 - Business, media and public service professionals","2 - Professional occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England MCA","22 - Health professionals","2 - Professional occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England MCA","23 - Teaching and other educational professionals","2 - Professional occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England MCA","35 - Business and public service associate professionals","3 - Associate professional occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England MCA","32 - Health and social care associate professionals","3 - Associate professional occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England MCA","31 - Science, engineering and technology associate professionals","3 - Associate professional occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England MCA","34 - Culture, media and sports occupations","3 - Associate professional occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England MCA","33 - Protective service occupations","3 - Associate professional occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England MCA","41 - Administrative occupations","4 - Administrative and secretarial occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England MCA","42 - Secretarial and related occupations","4 - Administrative and secretarial occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England MCA","52 - Skilled metal, electrical and electronic trades","5 - Skilled trades occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England MCA","53 - Skilled construction and building trades","5 - Skilled trades occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England MCA","54 - Textiles, printing and other skilled trades","5 - Skilled trades occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England MCA","51 - Skilled agricultural and related trades","5 - Skilled trades occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England MCA","61 - Caring personal service occupations","6 - Caring, leisure and other service occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England MCA","62 - Leisure, travel and related personal service occupations","6 - Caring, leisure and other service occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England MCA","63 - Community and civil enforcement occupations","6 - Caring, leisure and other service occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England MCA","71 - Sales occupations","7 - Sales and customer service occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England MCA","72 - Customer service occupations","7 - Sales and customer service occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England MCA","82 - Transport and mobile machine drivers and operatives","8 - Process, plant and machine operatives"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England MCA","81 - Process, plant and machine operatives","8 - Process, plant and machine operatives"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England MCA","92 - Elementary administration and service occupations","9 - Elementary occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England MCA","91 - Elementary trades and related occupations","9 - Elementary occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England MCA","11 - Corporate managers and directors","1 - Managers, directors and senior officials"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England MCA","12 - Other managers and proprietors","1 - Managers, directors and senior officials"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England MCA","21 - Science, research, engineering and technology professionals","2 - Professional occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England MCA","24 - Business, media and public service professionals","2 - Professional occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England MCA","22 - Health professionals","2 - Professional occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England MCA","23 - Teaching and other educational professionals","2 - Professional occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England MCA","35 - Business and public service associate professionals","3 - Associate professional occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England MCA","31 - Science, engineering and technology associate professionals","3 - Associate professional occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England MCA","32 - Health and social care associate professionals","3 - Associate professional occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England MCA","34 - Culture, media and sports occupations","3 - Associate professional occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England MCA","33 - Protective service occupations","3 - Associate professional occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England MCA","41 - Administrative occupations","4 - Administrative and secretarial occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England MCA","42 - Secretarial and related occupations","4 - Administrative and secretarial occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England MCA","52 - Skilled metal, electrical and electronic trades","5 - Skilled trades occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England MCA","54 - Textiles, printing and other skilled trades","5 - Skilled trades occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England MCA","53 - Skilled construction and building trades","5 - Skilled trades occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England MCA","51 - Skilled agricultural and related trades","5 - Skilled trades occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England MCA","61 - Caring personal service occupations","6 - Caring, leisure and other service occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England MCA","62 - Leisure, travel and related personal service occupations","6 - Caring, leisure and other service occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England MCA","63 - Community and civil enforcement occupations","6 - Caring, leisure and other service occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England MCA","71 - Sales occupations","7 - Sales and customer service occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England MCA","72 - Customer service occupations","7 - Sales and customer service occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England MCA","82 - Transport and mobile machine drivers and operatives","8 - Process, plant and machine operatives"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England MCA","81 - Process, plant and machine operatives","8 - Process, plant and machine operatives"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England MCA","92 - Elementary administration and service occupations","9 - Elementary occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England MCA","91 - Elementary trades and related occupations","9 - Elementary occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England MCA","Unknown","NULL"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","12 - Other managers and proprietors","1 - Managers, directors and senior officials"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","11 - Corporate managers and directors","1 - Managers, directors and senior officials"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","22 - Health professionals","2 - Professional occupations"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","24 - Business, media and public service professionals","2 - Professional occupations"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","21 - Science, research, engineering and technology professionals","2 - Professional occupations"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","23 - Teaching and other educational professionals","2 - Professional occupations"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","34 - Culture, media and sports occupations","3 - Associate professional occupations"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","32 - Health and social care associate professionals","3 - Associate professional occupations"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","33 - Protective service occupations","3 - Associate professional occupations"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","31 - Science, engineering and technology associate professionals","3 - Associate professional occupations"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","35 - Business and public service associate professionals","3 - Associate professional occupations"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","41 - Administrative occupations","4 - Administrative and secretarial occupations"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","42 - Secretarial and related occupations","4 - Administrative and secretarial occupations"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","51 - Skilled agricultural and related trades","5 - Skilled trades occupations"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","53 - Skilled construction and building trades","5 - Skilled trades occupations"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","54 - Textiles, printing and other skilled trades","5 - Skilled trades occupations"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","52 - Skilled metal, electrical and electronic trades","5 - Skilled trades occupations"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","61 - Caring personal service occupations","6 - Caring, leisure and other service occupations"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","62 - Leisure, travel and related personal service occupations","6 - Caring, leisure and other service occupations"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","63 - Community and civil enforcement occupations","6 - Caring, leisure and other service occupations"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","72 - Customer service occupations","7 - Sales and customer service occupations"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","71 - Sales occupations","7 - Sales and customer service occupations"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","82 - Transport and mobile machine drivers and operatives","8 - Process, plant and machine operatives"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","81 - Process, plant and machine operatives","8 - Process, plant and machine operatives"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","91 - Elementary trades and related occupations","9 - Elementary occupations"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","92 - Elementary administration and service occupations","9 - Elementary occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","11 - Corporate managers and directors","1 - Managers, directors and senior officials"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","12 - Other managers and proprietors","1 - Managers, directors and senior officials"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","21 - Science, research, engineering and technology professionals","2 - Professional occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","24 - Business, media and public service professionals","2 - Professional occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","22 - Health professionals","2 - Professional occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","23 - Teaching and other educational professionals","2 - Professional occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","35 - Business and public service associate professionals","3 - Associate professional occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","32 - Health and social care associate professionals","3 - Associate professional occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","34 - Culture, media and sports occupations","3 - Associate professional occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","31 - Science, engineering and technology associate professionals","3 - Associate professional occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","33 - Protective service occupations","3 - Associate professional occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","41 - Administrative occupations","4 - Administrative and secretarial occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","42 - Secretarial and related occupations","4 - Administrative and secretarial occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","52 - Skilled metal, electrical and electronic trades","5 - Skilled trades occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","53 - Skilled construction and building trades","5 - Skilled trades occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","54 - Textiles, printing and other skilled trades","5 - Skilled trades occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","51 - Skilled agricultural and related trades","5 - Skilled trades occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","61 - Caring personal service occupations","6 - Caring, leisure and other service occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","62 - Leisure, travel and related personal service occupations","6 - Caring, leisure and other service occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","63 - Community and civil enforcement occupations","6 - Caring, leisure and other service occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","71 - Sales occupations","7 - Sales and customer service occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","72 - Customer service occupations","7 - Sales and customer service occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","82 - Transport and mobile machine drivers and operatives","8 - Process, plant and machine operatives"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","81 - Process, plant and machine operatives","8 - Process, plant and machine operatives"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","92 - Elementary administration and service occupations","9 - Elementary occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","91 - Elementary trades and related occupations","9 - Elementary occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","11 - Corporate managers and directors","1 - Managers, directors and senior officials"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","12 - Other managers and proprietors","1 - Managers, directors and senior officials"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","21 - Science, research, engineering and technology professionals","2 - Professional occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","24 - Business, media and public service professionals","2 - Professional occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","22 - Health professionals","2 - Professional occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","23 - Teaching and other educational professionals","2 - Professional occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","35 - Business and public service associate professionals","3 - Associate professional occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","31 - Science, engineering and technology associate professionals","3 - Associate professional occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","32 - Health and social care associate professionals","3 - Associate professional occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","34 - Culture, media and sports occupations","3 - Associate professional occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","33 - Protective service occupations","3 - Associate professional occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","41 - Administrative occupations","4 - Administrative and secretarial occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","42 - Secretarial and related occupations","4 - Administrative and secretarial occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","52 - Skilled metal, electrical and electronic trades","5 - Skilled trades occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","54 - Textiles, printing and other skilled trades","5 - Skilled trades occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","53 - Skilled construction and building trades","5 - Skilled trades occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","51 - Skilled agricultural and related trades","5 - Skilled trades occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","61 - Caring personal service occupations","6 - Caring, leisure and other service occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","62 - Leisure, travel and related personal service occupations","6 - Caring, leisure and other service occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","63 - Community and civil enforcement occupations","6 - Caring, leisure and other service occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","71 - Sales occupations","7 - Sales and customer service occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","72 - Customer service occupations","7 - Sales and customer service occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","82 - Transport and mobile machine drivers and operatives","8 - Process, plant and machine operatives"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","81 - Process, plant and machine operatives","8 - Process, plant and machine operatives"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","92 - Elementary administration and service occupations","9 - Elementary occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","91 - Elementary trades and related occupations","9 - Elementary occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","West of England and North Somerset LSIP","Unknown","NULL"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","12 - Other managers and proprietors","1 - Managers, directors and senior officials"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","11 - Corporate managers and directors","1 - Managers, directors and senior officials"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","24 - Business, media and public service professionals","2 - Professional occupations"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","23 - Teaching and other educational professionals","2 - Professional occupations"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","21 - Science, research, engineering and technology professionals","2 - Professional occupations"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","22 - Health professionals","2 - Professional occupations"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","33 - Protective service occupations","3 - Associate professional occupations"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","34 - Culture, media and sports occupations","3 - Associate professional occupations"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","32 - Health and social care associate professionals","3 - Associate professional occupations"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","31 - Science, engineering and technology associate professionals","3 - Associate professional occupations"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","35 - Business and public service associate professionals","3 - Associate professional occupations"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","41 - Administrative occupations","4 - Administrative and secretarial occupations"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","42 - Secretarial and related occupations","4 - Administrative and secretarial occupations"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","51 - Skilled agricultural and related trades","5 - Skilled trades occupations"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","54 - Textiles, printing and other skilled trades","5 - Skilled trades occupations"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","52 - Skilled metal, electrical and electronic trades","5 - Skilled trades occupations"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","53 - Skilled construction and building trades","5 - Skilled trades occupations"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","63 - Community and civil enforcement occupations","6 - Caring, leisure and other service occupations"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","61 - Caring personal service occupations","6 - Caring, leisure and other service occupations"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","62 - Leisure, travel and related personal service occupations","6 - Caring, leisure and other service occupations"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","72 - Customer service occupations","7 - Sales and customer service occupations"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","71 - Sales occupations","7 - Sales and customer service occupations"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","82 - Transport and mobile machine drivers and operatives","8 - Process, plant and machine operatives"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","81 - Process, plant and machine operatives","8 - Process, plant and machine operatives"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","91 - Elementary trades and related occupations","9 - Elementary occupations"
"employmentProjection","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","92 - Elementary administration and service occupations","9 - Elementary occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","11 - Corporate managers and directors","1 - Managers, directors and senior officials"
"inemployment","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","12 - Other managers and proprietors","1 - Managers, directors and senior officials"
"inemployment","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","21 - Science, research, engineering and technology professionals","2 - Professional occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","23 - Teaching and other educational professionals","2 - Professional occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","22 - Health professionals","2 - Professional occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","24 - Business, media and public service professionals","2 - Professional occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","35 - Business and public service associate professionals","3 - Associate professional occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","32 - Health and social care associate professionals","3 - Associate professional occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","31 - Science, engineering and technology associate professionals","3 - Associate professional occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","34 - Culture, media and sports occupations","3 - Associate professional occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","33 - Protective service occupations","3 - Associate professional occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","41 - Administrative occupations","4 - Administrative and secretarial occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","42 - Secretarial and related occupations","4 - Administrative and secretarial occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","53 - Skilled construction and building trades","5 - Skilled trades occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","51 - Skilled agricultural and related trades","5 - Skilled trades occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","52 - Skilled metal, electrical and electronic trades","5 - Skilled trades occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","54 - Textiles, printing and other skilled trades","5 - Skilled trades occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","61 - Caring personal service occupations","6 - Caring, leisure and other service occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","62 - Leisure, travel and related personal service occupations","6 - Caring, leisure and other service occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","63 - Community and civil enforcement occupations","6 - Caring, leisure and other service occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","71 - Sales occupations","7 - Sales and customer service occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","72 - Customer service occupations","7 - Sales and customer service occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","81 - Process, plant and machine operatives","8 - Process, plant and machine operatives"
"inemployment","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","82 - Transport and mobile machine drivers and operatives","8 - Process, plant and machine operatives"
"inemployment","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","92 - Elementary administration and service occupations","9 - Elementary occupations"
"inemployment","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","91 - Elementary trades and related occupations","9 - Elementary occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","11 - Corporate managers and directors","1 - Managers, directors and senior officials"
"vacancies","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","12 - Other managers and proprietors","1 - Managers, directors and senior officials"
"vacancies","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","22 - Health professionals","2 - Professional occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","24 - Business, media and public service professionals","2 - Professional occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","21 - Science, research, engineering and technology professionals","2 - Professional occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","23 - Teaching and other educational professionals","2 - Professional occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","35 - Business and public service associate professionals","3 - Associate professional occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","31 - Science, engineering and technology associate professionals","3 - Associate professional occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","32 - Health and social care associate professionals","3 - Associate professional occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","34 - Culture, media and sports occupations","3 - Associate professional occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","33 - Protective service occupations","3 - Associate professional occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","41 - Administrative occupations","4 - Administrative and secretarial occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","42 - Secretarial and related occupations","4 - Administrative and secretarial occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","52 - Skilled metal, electrical and electronic trades","5 - Skilled trades occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","54 - Textiles, printing and other skilled trades","5 - Skilled trades occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","53 - Skilled construction and building trades","5 - Skilled trades occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","51 - Skilled agricultural and related trades","5 - Skilled trades occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","61 - Caring personal service occupations","6 - Caring, leisure and other service occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","62 - Leisure, travel and related personal service occupations","6 - Caring, leisure and other service occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","63 - Community and civil enforcement occupations","6 - Caring, leisure and other service occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","71 - Sales occupations","7 - Sales and customer service occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","72 - Customer service occupations","7 - Sales and customer service occupations"
"vacancies","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","81 - Process, plant and machine operatives","8 - Process, plant and machine operatives"
"vacancies","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","82 - Transport and mobile machine drivers and operatives","8 - Process, plant and machine operatives"
"vacancies","Occupation (SOC2020 Sub-Major Group)","Worcestershire LSIP","92 - Elementary administration and service occupations","9 - Elementary occupations"
